frame,error_m,n_matches,mean_confidence,mean_pixel_uncertainty_px,mean_ratio_test,mean_n_candidates,rotation_std_x_rad,rotation_std_y_rad,rotation_std_z_rad,translation_std_x_m,translation_std_y_m,translation_std_z_m,rotation_std_total_rad,translation_std_total_m
1305031540.675895.png,0.058233688827152026,38,0.9346517446706375,0.8554890321041775,0.6129439218952576,18.0,0.001974955379837421,0.0011185348540242127,0.0013122290541727805,0.005228192064431752,0.009009463456801824,0.006862981930993923,0.002621738747974506,0.012474171115837065
1305031540.707442.png,0.057722171121814526,50,0.9358712777734136,0.9330511057779978,0.47448010930624157,18.7,0.0011206356925372557,0.0007987880031524408,0.0007754131316860881,0.0042805664610082355,0.005579367429007283,0.004518098467757282,0.0015796050627166099,0.008358576667072367
1305031540.743545.png,0.06067418473279378,45,0.9531616072169132,0.8982415788580806,0.4492877326999243,19.955555555555556,0.0013231839180957248,0.0009623261588959052,0.0009535185932386243,0.004920415640088894,0.006281403277771744,0.004639771480476846,0.0018936961279081355,0.00923005940394098
1305031540.775513.png,0.062141077098295,36,0.9368732897660623,0.8932150030640693,0.5751630260161473,18.166666666666668,0.0011746174391085507,0.0009139981842766074,0.0008203829069894553,0.005182723757917673,0.006077042395403707,0.004625960532033254,0.0016994548900160116,0.009229874358318627
1305031540.807495.png,0.06445544421215242,37,0.9143015370566451,0.9346862324477396,0.6364056844244712,17.64864864864865,0.0013872514234459002,0.0012540347256407831,0.0011722786562014793,0.006995069615503514,0.007081632999132308,0.005316916556736951,0.0022071037249642746,0.011284951330486263
1305031540.843557.png,0.06571596508864287,35,0.9213131061209603,0.8870772286612726,0.6656887136279902,21.4,0.0006804571221028363,0.0006315182911893028,0.0009733534646196819,0.002959524278188624,0.0029990940799529417,0.003223937819375423,0.0013450852070461075,0.005305386349437318
1305031540.875472.png,0.06064437367278109,24,0.899001580518529,0.8396831864709243,0.6514461825236013,19.291666666666668,0.0014348598370727595,0.0013704805270322372,0.0013913683288461788,0.008273722205367333,0.008071307465711787,0.007427156900638113,0.0024234160710730696,0.013739109977154256
1305031540.907447.png,0.05183021204028649,30,0.9286098116367292,0.9075315026519389,0.627690670943975,19.666666666666668,0.0014657963075027966,0.0013558797800287243,0.001367875715284564,0.008522829738250038,0.008670195384551405,0.007597161087702476,0.002420341456374458,0.014336239791032946
1305031540.943442.png,0.03788731357998141,19,0.9484746659375223,0.9104355367228912,0.5226697716073933,20.94736842105263,0.0006845599293223793,0.0006540326881925581,0.0015551412642457727,0.002472720980149698,0.002642010394446053,0.004781758701832976,0.001820671690837803,0.005996647751251432
1305031540.975401.png,0.02746707104411586,25,0.9312091914046249,0.8402534997416893,0.5676128078638164,21.92,0.00045790709447845595,0.00043439013785796196,0.0012660120176623334,0.001088386680521324,0.001051753187139221,0.0015709846453007697,0.0014146236700647325,0.0021814589358419107
